TreeDepth,Offset,Name
0,0xd88e41175cd0,\\Users\\night01\\AppData\\Local\\Microsoft\\Office\\16.0\\UsageMetricsStore\\FileActivityStoreV3\\Word\\1380790193167760279.C4
0,0xd88e41176c70,\\Users\\night01\\Desktop\\Working\\Checking.docx
0,0xd88e41177120,\\Windows\\Fonts\\calibri.ttf
0,0xd88e411775d0,\\Program Files (x86)\\Microsoft Office\\root\\Office16\\DBGHELP.DLL
0,0xd88e411780c0,\\Program Files (x86)\\Microsoft Office\\root\\Office16\\v8jsi.dll
0,0xd88e41178890,\\$Directory
0,0xd88e411791f0,\\$ConvertToNonresident
0,0xd88e411799c0,\\$ConvertToNonresident
0,0xd88e4117a4b0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\INetCache\\Content.Word\\~WRS{E04C5D0B-8DAA-457E-B2EB-DD2152D24888}.tmp
0,0xd88e4117a960,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\INetCache\\Content.Word\\~WRS{8B0711AA-7E1F-45F9-B2D3-C9F62DFA1BE3}.tmp
0,0xd88e4117aaf0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\INetCache\\Content.Word\\~WRS{367D362E-525D-49E3-BFE7-FBF9C0A4FAEE}.tmp
0,0xd88e4117ac80,\\Users\\night01\\Desktop\\Working\\Checking.docx
0,0xd88e4117ae10,\\$ConvertToNonresident
0,0xd88e4117b130,\\Users\\night01\\Desktop\\Working\\Checking.docx
0,0xd88e4117b2c0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\INetCache\\Content.Word\\~WRS{74ECAD9D-2677-4B49-BA15-4F1C841A6FE1}.tmp
0,0xd88e4117b450,\\$ConvertToNonresident
0,0xd88e4117bc20,\\Program Files (x86)\\Microsoft Office\\root\\Office16\\WWLIB.DLL
0,0xd88e4117c260,\\Users\\night01\\Desktop\\Working\\checkout.xlsx
0,0xd88e4117c580,\\$Directory
0,0xd88e4117cbc0,\\$Directory
0,0xd88e4117e4c0,\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_a865f0c28672571c
0,0xd88e4117ec90,\\$CachedWriteThrough
0,0xd88e4117f780,\\$Directory
0,0xd88e4117f910,\\Users\\night01\\Desktop\\Working\\processing.xlsx
0,0xd88e411800e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\INetCache\\Content.Word\\~WRS{F79AA093-7F37-4C31-899D-78A73407A8D6}.tmp
0,0xd88e41180bd0,\\$ConvertToNonresident
0,0xd88e41180d60,\\Windows\\SysWOW64\\UIAutomationCore.dll
0,0xd88e41181080,\\Windows\\SysWOW64\\mlang.dll
0,0xd88e411813a0,\\$CachedWriteThrough
0,0xd88e41181e90,\\Windows\\SystemApps\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\vcruntime140_1_app.dll
0,0xd88e411841e0,\\Windows\\System32\\VaultRoaming.dll
0,0xd88e41184370,\\Windows\\System32\\execmodelproxy.dll
0,0xd88e41184500,\\Windows\\System32\\C_1256.NLS
0,0xd88e41184690,\\Windows\\System32\\thumbcache.dll
0,0xd88e411849b0,\\Windows\\System32\\C_1254.NLS
0,0xd88e41184cd0,\\Windows\\SysWOW64\\iertutil.dll
0,0xd88e41185180,\\$Directory
0,0xd88e41185310,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\icudtl.dat
0,0xd88e411854a0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e41185630,\\Windows\\System32\\C_1251.NLS
0,0xd88e411857c0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Notifications\\WPNPRMRY.tmp
0,0xd88e41185950,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db
0,0xd88e41185ae0,\\DropboxCrashServices\\S-1-5-18
0,0xd88e41185c70,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-wal
0,0xd88e41185e00,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-shm
0,0xd88e41186440,\\CMApi
0,0xd88e411865d0,\\Windows\\System32\\TextInputMethodFormatter.dll
0,0xd88e41186760,\\Windows\\SysWOW64\\srvcli.dll
0,0xd88e411868f0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89
0,0xd88e411870c0,\\Windows\\System32\\UiaManager.dll
0,0xd88e41187250,\\Windows\\System32\\InputService.dll
0,0xd88e41187570,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\EdgeCoupons\\coupons_data.db\\000062.log
0,0xd88e41187a20,\\$CachedWriteThrough
0,0xd88e41187d40,\\Windows\\System32\\RuntimeBroker.exe
0,0xd88e41187ed0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e41188380,\\Windows\\System32\\C_1253.NLS
0,0xd88e411886a0,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e41188830,\\Windows\\System32\\C_1250.NLS
0,0xd88e411889c0,\\Program Files (x86)\\Microsoft Office\\root\\Office16\\msvcp140.dll
0,0xd88e41188b50,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e41188ce0,\\srvsvc
0,0xd88e41188e70,\\Windows\\System32\\daxexec.dll
0,0xd88e41189190,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e41189320,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_100_percent.pak
0,0xd88e411894b0,\\Windows\\System32\\MTF.dll
0,0xd88e41189640,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_200_percent.pak
0,0xd88e411897d0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\Locales\\en-US.pak
0,0xd88e41189c80,\\Windows\\SysWOW64\\tzres.dll
0,0xd88e41189e10,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\resources.pak
0,0xd88e4118a2c0,\\Windows\\System32\\dui70.dll
0,0xd88e4118a450,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\v8_context_snapshot.bin
0,0xd88e4118a770,\\Endpoint
0,0xd88e4118a900,\\Endpoint
0,0xd88e4118ac20,\\$Directory
0,0xd88e4118b0d0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\EdgeCoupons\\coupons_data.db\\000063.ldb
0,0xd88e4118b260,\\Endpoint
0,0xd88e4118b3f0,\\CMApi
0,0xd88e4118b580,\\Windows\\Fonts\\StaticCache.dat
0,0xd88e4118b710,\\Windows\\System32\\en-US\\oleaccrc.dll.mui
0,0xd88e4118ba30,\\Windows\\System32\\windowsudk.shellcommon.dll
0,0xd88e4118bbc0,\\Windows\\System32\\Windows.StateRepositoryClient.dll
0,0xd88e4118bee0,\\Endpoint
0,0xd88e4118c200,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0xd88e4118c390,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0xd88e4118c520,\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView\\WV2Profile_tfw\\Favicons-journal
0,0xd88e4118c6b0,\\Program Files (x86)\\Microsoft Office\\root\\vfs\\ProgramFilesCommonX86\\Microsoft Shared\\Office16\\aitrx.dll
0,0xd88e4118c840,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e4118c9d0,\\Windows\\System32\\keyiso.dll
0,0xd88e4118cb60,\\Windows\\System32\\oleaccrc.dll
0,0xd88e4118ccf0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Caches\\cversions.3.db
0,0xd88e4118ce80,\\Windows\\System32\\SndVolSSO.dll
0,0xd88e4118d4c0,\\Windows\\System32\\en-US\\winmm.dll.mui
0,0xd88e4118d650,\\Windows\\System32\\oleacc.dll
0,0xd88e4118db00,\\Windows\\System32\\Windows.CloudStore.Schema.Shell.dll
0,0xd88e4118dc90,\\$Directory
0,0xd88e4118de20,\\Windows\\System32\\Windows.Networking.Sockets.PushEnabledApplication.dll
0,0xd88e4118e140,\\$ConvertToNonresident
0,0xd88e4118e460,\\$MapAttributeValue
0,0xd88e4118e5f0,\\Windows\\System32\\twinui.pcshell.dll
0,0xd88e4118e910,
0,0xd88e4118f0e0,\\Windows\\System32\\DictationManager.dll
0,0xd88e4118f590,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e4118f720,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0xd88e4118f8b0,\\Windows\\System32\\sbservicetrigger.dll
0,0xd88e4118fd60,\\Endpoint
0,0xd88e4118fef0,\\$Directory
0,0xd88e41190080,\\Windows\\System32\\AppExtension.dll
0,0xd88e41190210,\\$Directory
0,0xd88e411906c0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Explorer\\thumbcache_idx.db
0,0xd88e41190850,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0xd88e411909e0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e41190d00,\\$Directory
0,0xd88e41190e90,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e411911b0,\\$Directory
0,0xd88e41191660,\\CMNotify
0,0xd88e411917f0,\\Windows\\System32\\CapabilityAccessManagerClient.dll
0,0xd88e41191b10,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e411922e0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_elf.dll
0,0xd88e41192470,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e41192600,\\Windows\\System32\\VirtualMonitorManager.dll
0,0xd88e41192790,\\Windows\\System32\\windows.applicationmodel.datatransfer.dll
0,0xd88e41192ab0,\\Windows\\System32\\wpnapps.dll
0,0xd88e41192c40,\\Endpoint
0,0xd88e41192dd0,\\$Directory
0,0xd88e411930f0,\\Windows\\System32\\windows.immersiveshell.serviceprovider.dll
0,0xd88e41193280,\\CMNotify
0,0xd88e41193410,\\$Directory
0,0xd88e41193730,\\Endpoint
0,0xd88e41193a50,\\Endpoint
0,0xd88e41193be0,\\$Directory
0,0xd88e41193d70,\\Windows\\System32\\linkinfo.dll
0,0xd88e41194090,\\Windows\\System32\\ntshrui.dll
0,0xd88e411946d0,\\Windows\\System32\\AboveLockAppHost.dll
0,0xd88e41194860,\\CMApi
0,0xd88e41194b80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0,0xd88e41194d10,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4ActionCenter.evtx
0,0xd88e41194ea0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-CloudStore%4Operational.evtx
0,0xd88e411951c0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0xd88e41195350,\\Windows\\System32\\radardt.dll
0,0xd88e411954e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0xd88e41195670,\\$Directory
0,0xd88e41195990,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-CloudStore%4Initialization.evtx
0,0xd88e41195b20,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e41195cb0,\\Sessions\\1\\AppContainerNamedObjects\\S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000
0,0xd88e41196160,\\$Directory
0,0xd88e411962f0,\\Windows\\System32\\prnfldr.dll
0,0xd88e41196480,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SettingSync%4Operational.evtx
0,0xd88e41196610,\\$Directory
0,0xd88e411967a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeployment%4Operational.evtx
0,0xd88e41196930,\\$Directory
0,0xd88e41196ac0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SettingSync%4Debug.evtx
0,0xd88e41196c50,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
0,0xd88e41197290,\\$Directory
0,0xd88e411978d0,\\$Directory
0,0xd88e41197d80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx
0,0xd88e411980a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4AppDefaults.evtx
0,0xd88e41198230,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0,0xd88e411986e0,\\$Directory
0,0xd88e41198b90,\\$Directory
0,0xd88e41198d20,\\$Directory
0,0xd88e41199360,\\$Directory
0,0xd88e41199810,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_100_percent.pak
0,0xd88e41199cc0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-Core%4Operational.evtx
0,0xd88e4119a490,\\Program Files\\Microsoft OneDrive\\24.181.0908.0001\\FileSyncShell64.dll
0,0xd88e4119a620,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\Cache\\1a89ec181ed076c4462918811a2fed19971f4b07\\content.bin
0,0xd88e4119a7b0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_200_percent.pak
0,0xd88e4119ac60,\\$Directory
0,0xd88e4119adf0,\\$Directory
0,0xd88e4119b110,\\$Directory
0,0xd88e4119b5c0,\\$Directory
0,0xd88e4119ba70,\\$Directory
0,0xd88e4119bc00,\\CMApi
0,0xd88e4119bd90,\\$Directory
0,0xd88e4119c0b0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0xd88e4119c240,\\$Directory
0,0xd88e4119c560,\\Windows\\System32\\ieframe.dll
0,0xd88e4119c880,\\$Directory
0,0xd88e4119ca10,\\$Directory
0,0xd88e4119cba0,\\Program Files (x86)\\Dropbox\\Client\\DropboxExt64.76.0.dll
0,0xd88e4119d1e0,\\$Directory
0,0xd88e4119d690,\\$Directory
0,0xd88e4119d820,\\$Directory
0,0xd88e4119d9b0,\\$Directory
0,0xd88e4119dcd0,\\$Directory
0,0xd88e4119de60,\\$Directory
0,0xd88e4119e630,\\$Directory
0,0xd88e4119ec70,\\$Directory
0,0xd88e4119ee00,\\Windows\\System32\\Windows.Internal.UI.Shell.WindowTabManager.dll
0,0xd88e4119f120,\\$Directory
0,0xd88e4119f2b0,\\$Directory
0,0xd88e4119f440,\\$Directory
0,0xd88e4119fc10,\\$Directory
0,0xd88e411a00c0,\\$Directory
0,0xd88e411a0250,\\$Directory
0,0xd88e411a16a0,\\$Directory
0,0xd88e411a1830,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\Locales\\en-US.pak
0,0xd88e411a2190,\\$Directory
0,0xd88e411a2640,\\$Directory
0,0xd88e411a2960,\\$Directory
0,0xd88e411a32c0,\\$Directory
0,0xd88e411a3450,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\resources.pak
0,0xd88e411a4bc0,\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartMenuExperienceHost.exe
0,0xd88e411a59d0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\000005.ldb
0,0xd88e411a5e80,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\shared_proto_db\\000011.ldb
0,0xd88e411a6650,\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\\StartUI.dll
0,0xd88e411a67e0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Search_1.14.17.19041_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat
0,0xd88e411a6970,\\Windows\\System32\\UIAutomationCore.dll
0,0xd88e411a6c90,\\$Directory
0,0xd88e411a6e20,\\Windows\\System32\\en-US\\Windows.Globalization.dll.mui
0,0xd88e411a7140,\\Windows\\System32\\winmmbase.dll
0,0xd88e411a7460,\\Windows\\System32\\ShellExperiences\\Windows.UI.Shell.SharedUtilities.dll
0,0xd88e411a7c30,\\$CachedWriteThrough
0,0xd88e411a7dc0,\\CMApi
0,0xd88e411a9210,\\Windows\\System32\\en-US\\edgehtml.dll.mui
0,0xd88e411a9530,\\Windows\\System32\\shutdownux.dll
0,0xd88e411a9e90,\\Windows\\SysWOW64\\winnlsres.dll
0,0xd88e411aa1b0,\\Windows\\System32\\WinMetadata\\Windows.Foundation.winmd
0,0xd88e411abab0,\\Windows\\SystemApps\\Microsoft.Windows.Search_cw5n1h2txyewy\\Cortana.Search.winmd
0,0xd88e411acbe0,\\Windows\\System32\\stobject.dll
0,0xd88e411adb80,\\$Directory
0,0xd88e411add10,\\$CachedWriteThrough
0,0xd88e411b0740,\\Windows\\System32\\deviceaccess.dll
0,0xd88e411b0a60,\\$Directory
0,0xd88e411b1d20,\\Windows\\System32\\en-US\\InputSwitch.dll.mui
0,0xd88e411b21d0,\\$CachedWriteThrough
0,0xd88e411b29a0,\\$CachedWriteThrough
0,0xd88e411b2b30,\\Windows\\System32\\en-US\\dnsapi.dll.mui
0,0xd88e411b3170,\\$CachedWriteThrough
0,0xd88e411b4d90,\\Windows\\rescache\\_merged\\24768367\\3374421605.pri
0,0xd88e411b5d30,\\$CachedWriteThrough
0,0xd88e411b7310,\\Windows\\System32\\cscobj.dll
0,0xd88e411b93e0,\\Windows\\System32\\CertPolEng.dll
0,0xd88e411bb190,\\$CachedWriteThrough
0,0xd88e411bda30,\\CMApi
0,0xd88e411c0460,\\Windows\\System32\\shdocvw.dll
0,0xd88e411c29e0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e411c31b0,\\Windows\\System32\\WWAHost.exe
0,0xd88e411c37f0,\\Windows\\Fonts\\YuGothM.ttc
0,0xd88e411c3ca0,\\$Directory
0,0xd88e417441e0,\\mojo.3452.6268.16472583611863943890
0,0xd88e41744370,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_100_percent.pak
0,0xd88e41744500,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100
0,0xd88e41744690,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_200_percent.pak
0,0xd88e41744820,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppXDeployment-Server%4Operational.evtx
0,0xd88e417449b0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DucUpdateAgent%4Operational.evtx
0,0xd88e41744b40,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100
0,0xd88e41744cd0,\\$CachedWriteThrough
0,0xd88e41744e60,\\$CachedWriteThrough
0,0xd88e41745180,\\$CachedWriteThrough
0,0xd88e41745310,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\icudtl.dat
0,0xd88e417454a0,\\$CachedWriteThrough
0,0xd88e41745630,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-PLA%4Operational.evtx
0,0xd88e417457c0,\\$CachedWriteThrough
0,0xd88e41745ae0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DiskDiagnosticDataCollector%4Operational.evtx
0,0xd88e41745e00,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\Locales\\en-US.pak
0,0xd88e41746120,\\$CachedWriteThrough
0,0xd88e417462b0,\\$CachedWriteThrough
0,0xd88e41746440,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DeviceUpdateAgent%4Operational.evtx
0,0xd88e417465d0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DiskDiagnostic%4Operational.evtx
0,0xd88e41746760,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-PCW%4Operational.evtx
0,0xd88e417468f0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\v8_context_snapshot.bin
0,0xd88e41746a80,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DeviceGuard%4Operational.evtx
0,0xd88e41746c10,\\$CachedWriteThrough
0,0xd88e41746da0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Devices-Background%4Operational.evtx
0,0xd88e417470c0,\\$CachedWriteThrough
0,0xd88e41747250,\\$CachedWriteThrough
0,0xd88e417473e0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100
0,0xd88e41747700,\\Windows\\System32\\drivers\\etc
0,0xd88e41747890,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\icudtl.dat
0,0xd88e41747a20,\\$CachedWriteThrough
0,0xd88e41747bb0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\WebStorage\\QuotaManager
0,0xd88e41747d40,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_2
0,0xd88e41747ed0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\shared_proto_db\\metadata\\LOG
0,0xd88e417481f0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_100_percent.pak
0,0xd88e41748380,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_200_percent.pak
0,0xd88e41748510,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Audio%4Operational.evtx
0,0xd88e417486a0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_0
0,0xd88e41748830,\\mojo.3452.7956.15723910528153152704
0,0xd88e417489c0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\resources.pak
0,0xd88e41748b50,\\Program Files\\Google\\Chrome\\Application\\chrome.exe
0,0xd88e41748ce0,\\Windows\\System32\\wmsgapi.dll
0,0xd88e41748e70,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\Locales\\en-US.pak
0,0xd88e41749190,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_3
0,0xd88e41749320,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_3
0,0xd88e417494b0,\\Windows\\System32\\amsiproxy.dll
0,0xd88e41749640,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_1
0,0xd88e417497d0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_1
0,0xd88e41749960,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\icudtl.dat
0,0xd88e41749af0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_2
0,0xd88e41749c80,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\v8_context_snapshot.bin
0,0xd88e41749e10,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\DawnGraphiteCache\\data_0
0,0xd88e4174a130,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppLocker%4Packaged app-Deployment.evtx
0,0xd88e4174a2c0,\\$CachedWriteThrough
0,0xd88e4174a450,\\mojo.3452.7956.15723910528153152704
0,0xd88e4174a5e0,\\$CachedWriteThrough
0,0xd88e4174a770,\\Windows\\System32\\winevt\\Logs\\Microsoft-AppV-Client%4Operational.evtx
0,0xd88e4174a900,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppLocker%4EXE and DLL.evtx
0,0xd88e4174aa90,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\SharedStorage
0,0xd88e4174ac20,\\Windows\\System32\\winevt\\Logs\\Microsoft-AppV-Client%4Virtual Applications.evtx
0,0xd88e4174adb0,\\Windows\\Fonts\\sserife.fon
0,0xd88e4174b0d0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\SharedStorage-wal
0,0xd88e4174b260,\\$CachedWriteThrough
0,0xd88e4174b3f0,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\shared_proto_db\\metadata\\LOCK
0,0xd88e4174b580,\\$CachedWriteThrough
0,0xd88e4174b8a0,\\Windows\\Fonts\\arial.ttf
0,0xd88e4174ba30,\\$CachedWriteThrough
0,0xd88e4174bbc0,\\$CachedWriteThrough
0,0xd88e4174bd50,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\WebStorage\\QuotaManager-journal
0,0xd88e4174bee0,\\Windows\\System32\\winevt\\Logs\\Microsoft-User Experience Virtualization-App Agent%4Operational.evtx
0,0xd88e4174c200,\\$CachedWriteThrough
0,0xd88e4174c390,\\CMApi
0,0xd88e4174c520,\\Windows\\System32\\winevt\\Logs\\Microsoft-User Experience Virtualization-Agent Driver%4Operational.evtx
0,0xd88e4174c6b0,\\$CachedWriteThrough
0,0xd88e4174c840,\\Windows\\System32\\winevt\\Logs\\Microsoft-AppV-Client%4Admin.evtx
0,0xd88e4174c9d0,\\$CachedWriteThrough
0,0xd88e4174cb60,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\resources.pak
0,0xd88e4174ccf0,\\Users\\night01\\AppData\\Local\\Temp\\0e93fb5f-4d99-4794-9b1e-7e2d3575e649.tmp
0,0xd88e4174ce80,\\Windows\\System32\\winevt\\Logs\\Microsoft-User Experience Virtualization-SQM Uploader%4Operational.evtx
0,0xd88e4174d1a0,\\mojo.3452.6268.16472583611863943890
0,0xd88e4174d330,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\shared_proto_db\\LOG
0,0xd88e4174d4c0,\\$CachedWriteThrough
0,0xd88e4174d650,\\Windows\\System32\\trie.dll
0,0xd88e4174d7e0,\\$CachedWriteThrough
0,0xd88e4174d970,\\mojo.3452.7956.6677712332534563928
0,0xd88e4174db00,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppReadiness%4Operational.evtx
0,0xd88e4174dc90,\\$CachedWriteThrough
0,0xd88e4174de20,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\shared_proto_db\\LOCK
0,0xd88e4174e140,\\Program Files\\Google\\Chrome\\Application\\chrome.exe
0,0xd88e4174e2d0,\\$CachedWriteThrough
0,0xd88e4174e460,\\$CachedWriteThrough
0,0xd88e4174e5f0,\\$CachedWriteThrough
0,0xd88e4174e780,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\shared_proto_db\\metadata\\MANIFEST-000004
0,0xd88e4174e910,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-All-User-Install-Agent%4Admin.evtx
0,0xd88e4174eaa0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppReadiness%4Admin.evtx
0,0xd88e4174ec30,\\$CachedWriteThrough
0,0xd88e4174edc0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AssignedAccessBroker%4Admin.evtx
0,0xd88e4174f0e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Application Server-Applications%4Admin.evtx
0,0xd88e4174f270,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-ApplicabilityEngine%4Operational.evtx
0,0xd88e4174f400,\\$CachedWriteThrough
